excel_id,session_id,turn_index,expected_action,depends_on_turn,turn_type,user_message,gold_sql
3276,TestMultiturn76,6,CLARIFY,,cl_comparar,Compáralo.,
3277,TestMultiturn76,7,EXECUTE_SQL,5,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.service_order_detail_id AS service_order_detail_id, SUM(t.price) AS total_price, COUNT(*) AS registros FROM ""national_transport"".""service_order_detail_additional_cost"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.service_order_detail_id ORDER BY total_price DESC ORDER BY total_price DESC LIMIT 100;"
3278,TestMultiturn77,1,EXECUTE_SQL,,seed_sql,¿Cuántos health - treatment resource tengo por cada producto? Muéstrame el nombre del producto. Cuando puedas.,"SELECT r.name AS producto, COUNT(*) AS registros FROM ""health"".""treatment_resource"" AS t JOIN ""inventory"".""product"" AS r ON t.product_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC LIMIT 100;"
3279,TestMultiturn77,2,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT r.name AS producto, COUNT(*) AS registros FROM ""health"".""treatment_resource"" AS t JOIN ""inventory"".""product"" AS r ON t.product_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC ORDER BY registros DESC LIMIT 100;"
3280,TestMultiturn77,3,CLARIFY,,cl_eso,¿Y eso cómo va?,
3281,TestMultiturn77,4,NO_SQL,,ns_ok,"Perfecto, entendido.",
3282,TestMultiturn77,5,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3283,TestMultiturn77,6,NO_SQL,1,ns_explica,¿Me puedes explicar qué significa ese dato?,
3284,TestMultiturn77,7,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT r.name AS producto, COUNT(*) AS registros FROM ""health"".""treatment_resource"" AS t JOIN ""inventory"".""product"" AS r ON t.product_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC ORDER BY registros DESC LIMIT 1;"
3285,TestMultiturn77,8,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: necesito el total del precio y el número de transporte - pricing route config, agrupado por ruta (muéstrame el nombre del ruta). Es urgente.","SELECT r.name AS ruta, SUM(t.price) AS total_price, COUNT(*) AS registros FROM ""national_transport"".""pricing_route_config"" AS t JOIN ""national_transport"".""route"" AS r ON t.route_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_price DESC LIMIT 100;"
3286,TestMultiturn77,9,EXECUTE_SQL,8,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT r.name AS ruta, SUM(t.price) AS total_price, COUNT(*) AS registros FROM ""national_transport"".""pricing_route_config"" AS t JOIN ""national_transport"".""route"" AS r ON t.route_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_price DESC LIMIT 5;"
3287,TestMultiturn77,10,CLARIFY,,cl_vago,Dame los datos.,
3288,TestMultiturn78,1,EXECUTE_SQL,,seed_sql,"Dame el total del valor del descuento de los programaciones de pago cuyo metodo de pago contiene 'NACIONAL' en el nombre, agrupado por metodo de pago. Por favor.","SELECT r.name AS metodo_de_pago, SUM(t.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""treasury"".""payment_schedule"" AS t JOIN ""treasury"".""payment_method"" AS r ON t.payment_method_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%NACIONAL%' GROUP BY r.id, r.name ORDER BY total_discount_amount DESC LIMIT 100;"
3289,TestMultiturn78,2,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3290,TestMultiturn78,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT r.name AS metodo_de_pago, SUM(t.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""treasury"".""payment_schedule"" AS t JOIN ""treasury"".""payment_method"" AS r ON t.payment_method_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%NACIONAL%' GROUP BY r.id, r.name ORDER BY total_discount_amount DESC ) AS sub;"
3291,TestMultiturn78,4,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuántos remesas tengo por cada categoria? Muéstrame el nombre del categoria. Es urgente.","SELECT r.name AS categoria, COUNT(*) AS registros FROM ""national_transport"".""remittance"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC LIMIT 100;"
3292,TestMultiturn78,5,EXECUTE_SQL,4,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT r.name AS categoria, COUNT(*) AS registros FROM ""national_transport"".""remittance"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC ORDER BY registros DESC LIMIT 1;"
3293,TestMultiturn78,6,CLARIFY,,cl_comparar,Compáralo.,
3294,TestMultiturn78,7,EXECUTE_SQL,4,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT r.name AS categoria, COUNT(*) AS registros FROM ""national_transport"".""remittance"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC LIMIT 5;"
3295,TestMultiturn78,8,EXECUTE_SQL,4,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT r.name AS categoria, COUNT(*) AS registros FROM ""national_transport"".""remittance"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC ORDER BY registros DESC LIMIT 100;"
3296,TestMultiturn78,9,NO_SQL,,ns_ok,"Perfecto, entendido.",
3297,TestMultiturn78,10,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3298,TestMultiturn79,1,EXECUTE_SQL,,seed_sql,"Para mi empresa, necesito un resumen combinando integration - syncronize configuration y programaciones de pago, agrupando por empresa (member_id) y mostrando la suma del valor del descuento y el número de registros asociados. Cuando puedas.","SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC LIMIT 100;"
3299,TestMultiturn79,2,EXECUTE_SQL,1,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT t1.member_id, AVG(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC LIMIT 100;"
3300,TestMultiturn79,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC ) AS sub;"
3301,TestMultiturn79,4,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3302,TestMultiturn79,5,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3303,TestMultiturn79,6,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3304,TestMultiturn79,7,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC ORDER BY total_discount_amount DESC LIMIT 1;"
3305,TestMultiturn79,8,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3306,TestMultiturn79,9,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC ORDER BY total_discount_amount DESC LIMIT 100;"
3307,TestMultiturn79,10,CLARIFY,,cl_vago,Dame los datos.,
3308,TestMultiturn80,1,EXECUTE_SQL,,seed_sql,Indícame la cantidad de transporte - service order detail vehicle junto con la suma del valor del flete y de los gastos totales.,"SELECT COUNT(*) AS cantidad, SUM(freight_value) AS total_freight_value, SUM(total_expenses) AS total_total_expenses FROM ""national_transport"".""service_order_detail_vehicle"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3309,TestMultiturn80,2,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) AS cantidad, SUM(freight_value) AS total_freight_value, SUM(total_expenses) AS total_total_expenses FROM ""national_transport"".""service_order_detail_vehicle"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3310,TestMultiturn80,3,NO_SQL,1,ns_explica,¿Me puedes explicar qué significa ese dato?,
3311,TestMultiturn80,4,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3312,TestMultiturn80,5,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) AS cantidad, SUM(freight_value) AS total_freight_value, SUM(total_expenses) AS total_total_expenses FROM ""national_transport"".""service_order_detail_vehicle"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3313,TestMultiturn80,6,EXECUTE_SQL,1,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT COUNT(*) AS cantidad, AVG(freight_value) AS total_freight_value, SUM(total_expenses) AS total_total_expenses FROM ""national_transport"".""service_order_detail_vehicle"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3314,TestMultiturn80,7,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuál es el valor total más alto registrado en treasury - bank note?","SELECT MAX(total_value) FROM ""treasury"".""bank_note"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3315,TestMultiturn80,8,EXECUTE_SQL,7,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT MAX(total_value) FROM ""treasury"".""bank_note"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3316,TestMultiturn80,9,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3317,TestMultiturn80,10,EXECUTE_SQL,7,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT MAX(total_value) FROM ""treasury"".""bank_note"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3318,TestMultiturn81,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3319,TestMultiturn81,2,EXECUTE_SQL,,seed_sql,"Para mi empresa, necesito un resumen combinando inventario - product option value y inventario - lot, agrupando por empresa (member_id) y mostrando la suma de la cantidad alterna y el número de registros asociados. Cuando puedas.","SELECT t1.member_id, SUM(d.alternate_quantity) AS total_alternate_quantity, COUNT(*) AS registros FROM ""inventory"".""product_option_value"" AS t1 JOIN ""inventory"".""lot"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_alternate_quantity DESC LIMIT 100;"
3320,TestMultiturn81,3,NO_SQL,2,ns_explica,¿Me puedes explicar qué significa ese dato?,
3321,TestMultiturn81,4,NO_SQL,,ns_ok,"Perfecto, entendido.",
3322,TestMultiturn81,5,EXECUTE_SQL,2,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT t1.member_id, AVG(d.alternate_quantity) AS total_alternate_quantity, COUNT(*) AS registros FROM ""inventory"".""product_option_value"" AS t1 JOIN ""inventory"".""lot"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_alternate_quantity DESC LIMIT 100;"
3323,TestMultiturn81,6,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t1.member_id, SUM(d.alternate_quantity) AS total_alternate_quantity, COUNT(*) AS registros FROM ""inventory"".""product_option_value"" AS t1 JOIN ""inventory"".""lot"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_alternate_quantity DESC ) AS sub;"
3324,TestMultiturn81,7,EXECUTE_SQL,2,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t1.member_id, SUM(d.alternate_quantity) AS total_alternate_quantity, COUNT(*) AS registros FROM ""inventory"".""product_option_value"" AS t1 JOIN ""inventory"".""lot"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_alternate_quantity DESC ORDER BY total_alternate_quantity DESC LIMIT 1;"
3325,TestMultiturn82,1,EXECUTE_SQL,,seed_sql,"Indicame los ultimos 2 productos que se han creado, solo requiero el nombre y la descripcion.","select name,description from inventory.product p where member_id=$1 and audit_Status<>'D' order by created_at desc limit 2;"
3326,TestMultiturn82,2,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3327,TestMultiturn82,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( select name,description from inventory.product p where member_id=$1 and audit_Status<>'D' order by created_at desc ) AS sub;"
3328,TestMultiturn82,4,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","select name,description from inventory.product p where member_id=$1 and audit_Status<>'D' order by created_at desc LIMIT 5;"
3329,TestMultiturn82,5,CLARIFY,,cl_vago,Dame los datos.,
3330,TestMultiturn83,1,EXECUTE_SQL,,seed_sql,Indícame la cantidad de coberturas de poliza junto con la suma del deducible y del valor asegurado.,"SELECT COUNT(*) AS cantidad, SUM(deductible) AS total_deductible, SUM(insured_amount) AS total_insured_amount FROM ""insurance"".""policy_coverage"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3331,TestMultiturn83,2,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT COUNT(*) AS cantidad, SUM(deductible) AS total_deductible, SUM(insured_amount) AS total_insured_amount FROM ""insurance"".""policy_coverage"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY cantidad DESC LIMIT 100;"
3332,TestMultiturn83,3,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3333,TestMultiturn83,4,NO_SQL,1,ns_explica,¿Me puedes explicar qué significa ese dato?,
3334,TestMultiturn83,5,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) AS cantidad, SUM(deductible) AS total_deductible, SUM(insured_amount) AS total_insured_amount FROM ""insurance"".""policy_coverage"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3335,TestMultiturn83,6,CLARIFY,,cl_comparar,Compáralo.,
3336,TestMultiturn84,1,EXECUTE_SQL,,seed_sql,"Para mi empresa, necesito un resumen combinando core - tree struct y pos - return sale detail, agrupando por empresa (member_id) y mostrando la suma de la cantidad alterna y el número de registros asociados. Gracias.","SELECT t1.member_id, SUM(d.alternate_quantity) AS total_alternate_quantity, COUNT(*) AS registros FROM ""core"".""tree_struct"" AS t1 JOIN ""pos"".""return_sale_detail"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_alternate_quantity DESC LIMIT 100;"
3337,TestMultiturn84,2,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t1.member_id, SUM(d.alternate_quantity) AS total_alternate_quantity, COUNT(*) AS registros FROM ""core"".""tree_struct"" AS t1 JOIN ""pos"".""return_sale_detail"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_alternate_quantity DESC LIMIT 5;"
3338,TestMultiturn84,3,NO_SQL,1,ns_explica,¿Me puedes explicar qué significa ese dato?,
3339,TestMultiturn84,4,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: oye, ¿cuántos health - medical record procedure hay en el sistema en este momento? Muchas gracias.","SELECT COUNT(*) FROM ""health"".""medical_record_procedure"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3340,TestMultiturn84,5,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3341,TestMultiturn84,6,EXECUTE_SQL,4,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) FROM ""health"".""medical_record_procedure"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3342,TestMultiturn85,1,EXECUTE_SQL,,seed_sql,Regálame el nombre de todos mis legal - process. Es urgente.,"SELECT name FROM ""legal"".""process"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3343,TestMultiturn85,2,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""legal"".""process"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3344,TestMultiturn85,3,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3345,TestMultiturn85,4,CLARIFY,,cl_comparar,Compáralo.,
3346,TestMultiturn85,5,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3347,TestMultiturn85,6,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""legal"".""process"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3348,TestMultiturn85,7,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""legal"".""process"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3349,TestMultiturn86,1,EXECUTE_SQL,,seed_sql,Dame el listado de nombres de cuentas por pagar - supplier detail.,"SELECT name FROM ""account_payable"".""supplier_detail"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3350,TestMultiturn86,2,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3351,TestMultiturn86,3,CLARIFY,,cl_eso,¿Y eso cómo va?,
3352,TestMultiturn86,4,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""account_payable"".""supplier_detail"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3353,TestMultiturn86,5,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""account_payable"".""supplier_detail"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3354,TestMultiturn87,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3355,TestMultiturn87,2,EXECUTE_SQL,,seed_sql,"Suministrame los primeros 3 integration - parameters que se crearon en el sistema, con el nombre y la fecha de creación. Muchas gracias.","SELECT name, created_at FROM ""integration"".""parameters"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 3;"
3356,TestMultiturn87,3,CLARIFY,,cl_comparar,Compáralo.,
3357,TestMultiturn87,4,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name, created_at FROM ""integration"".""parameters"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC ) AS sub;"
3358,TestMultiturn87,5,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name, created_at FROM ""integration"".""parameters"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 5;"
3359,TestMultiturn87,6,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name, created_at FROM ""integration"".""parameters"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC ) AS sub;"
3360,TestMultiturn87,7,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3361,TestMultiturn88,1,EXECUTE_SQL,,seed_sql,¿Cuál es la suma total del valor credito en treasury - cash register balance? Por favor.,"SELECT SUM(value_credit) AS total_value_credit FROM ""treasury"".""cash_register_balance"" WHERE member_id = $1 LIMIT 100;"
3362,TestMultiturn88,2,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3363,TestMultiturn88,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT SUM(value_credit) AS total_value_credit FROM ""treasury"".""cash_register_balance"" WHERE member_id = $1 ) AS sub;"
3364,TestMultiturn88,4,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3365,TestMultiturn88,5,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3366,TestMultiturn88,6,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT SUM(value_credit) AS total_value_credit FROM ""treasury"".""cash_register_balance"" WHERE member_id = $1 LIMIT 5;"
3367,TestMultiturn89,1,EXECUTE_SQL,,seed_sql,"Dame el total del valor de los accounting - movement tax detail cuyo impuesto contiene 'PROVEEDOR' en el nombre, agrupado por impuesto.","SELECT r.name AS impuesto, SUM(t.value_amount) AS total_value_amount, COUNT(*) AS registros FROM ""accounting"".""movement_tax_detail"" AS t JOIN ""tax"".""tax"" AS r ON t.tax_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%PROVEEDOR%' GROUP BY r.id, r.name ORDER BY total_value_amount DESC LIMIT 100;"
3368,TestMultiturn89,2,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3369,TestMultiturn89,3,EXECUTE_SQL,1,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT r.name AS impuesto, AVG(t.value_amount) AS total_value_amount, COUNT(*) AS registros FROM ""accounting"".""movement_tax_detail"" AS t JOIN ""tax"".""tax"" AS r ON t.tax_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%PROVEEDOR%' GROUP BY r.id, r.name ORDER BY total_value_amount DESC LIMIT 100;"
3370,TestMultiturn89,4,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT r.name AS impuesto, SUM(t.value_amount) AS total_value_amount, COUNT(*) AS registros FROM ""accounting"".""movement_tax_detail"" AS t JOIN ""tax"".""tax"" AS r ON t.tax_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%PROVEEDOR%' GROUP BY r.id, r.name ORDER BY total_value_amount DESC LIMIT 5;"
3371,TestMultiturn89,5,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3372,TestMultiturn90,1,EXECUTE_SQL,,seed_sql,"Para mi empresa, necesito un resumen combinando core - indicator y programaciones de pago, agrupando por empresa (member_id) y mostrando la suma del valor del descuento y el número de registros asociados. Gracias.","SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""core"".""indicator"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC LIMIT 100;"
3373,TestMultiturn90,2,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3374,TestMultiturn90,3,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3375,TestMultiturn90,4,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3376,TestMultiturn90,5,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""core"".""indicator"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC ORDER BY total_discount_amount DESC LIMIT 1;"
3377,TestMultiturn90,6,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""core"".""indicator"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC ) AS sub;"
3378,TestMultiturn90,7,EXECUTE_SQL,1,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT t1.member_id, AVG(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""core"".""indicator"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC LIMIT 100;"
3379,TestMultiturn90,8,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""core"".""indicator"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC LIMIT 5;"
3380,TestMultiturn90,9,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""core"".""indicator"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC ORDER BY total_discount_amount DESC LIMIT 100;"
3381,TestMultiturn91,1,EXECUTE_SQL,,seed_sql,¿Cuál es la suma total del costo unitario en transporte - complementary price? Por favor.,"SELECT SUM(unit_cost) AS total_unit_cost FROM ""national_transport"".""complementary_price"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3382,TestMultiturn91,2,CLARIFY,,cl_eso,¿Y eso cómo va?,
